x
99.99405731343981
99.98217213876256
99.97028373691384
99.95838791751407
99.94648048554406
99.93455723966603
99.92261396862685
99.91064644721808
99.89865043339327
99.8866216651331
99.87455585856861
99.8624487022754
99.85029585477714
99.83809294180395
99.82583555239299
99.8135192365226
99.80113949911322
99.78869179886124
99.77617154303545
99.7635740862226
99.75089472337487
99.738128687652
99.72527114663558
99.71231719812074
99.69926186628521
99.68610009725609
99.6728267537672
99.65943661264873
99.64592436057137
99.63228458697918
99.61851178089063
99.60460032649188
99.59054449726798
99.57633845164642
99.56197622655823
99.54745173278226
99.53275874886249
99.51789091621468
99.50284173197974
99.48760454323354
99.47217253993932
99.45653874979627
99.4406960308589
99.42463706262275
99.40835434087876
99.39184016856169
99.37508664990801
99.35808567962388
99.34082893550777
99.32330786986864
99.30551370027483
99.28743740064584
99.26906968898638
99.25040101927672
99.23142157077103
99.21212123572344
99.19248960887201
99.17251597405632
99.15218929305077
99.13149819207541
99.11043094844916
99.08897547595969
99.06711931015676
99.04484959309355
99.02215305809978
98.99901601276218
98.97542431992946
98.9513633823508
98.92681812072466
98.90177295851781
98.8762117953676
98.85011799008956
98.82347433704079
98.79626304307075
98.76846570147535
98.74006326829002
98.71103603353961
98.6813635963752
98.65102483361005
98.6199978704945
98.58826004641227
98.55578788496035
98.52255705782478
98.48854234704507
98.45371760895992
98.41805573278293
98.38152859925353
98.34410703882806
98.30576078306223
98.26645841812953
98.2261673348712
98.18485367729114
98.14248228702793
98.09901664414515
98.05441880893834
98.00864935906452
97.96166732333359
97.91343011214798
97.86389344443722
97.81301127378453
97.7607357085283
97.70701692743555
97.65180309326223
97.59504026174491
97.53667228742536
97.47664072160742
97.41488470892867
97.35134087587869
97.28594321822109
97.21862298219222
97.1493085356351
97.07792523694985
97.00439529937142
96.92863764678165
96.85056776440581
96.77009753896724
96.68713509744484
96.60158463310248
96.5133462329859
96.42231568475027
96.32838428520928
96.23143863948039
96.1313604489021
96.02802629416229
95.92130740746097
95.8110694349387
95.69717219316232
95.57946942135455
95.4578085129374
95.33203024802955
95.20196851701877
95.06745003632344
94.9282940524896
94.78431204588674
94.63530742144343
94.48107520267394
94.32140171547869
94.15606427297209
93.98483085374878
93.80745979064389
93.62369945520302
93.43328795277256
93.23595282079552
93.0314107463825
92.81936729675476
92.59951667299362
92.371541491342
92.13511259096148
91.88988889178847
91.63551729340458
91.37163263244418
91.09785770659897
90.81380337485518
90.51906875133182
90.21324150041329
89.89589824817678
89.5666051386375
89.22491853020061
88.87038588237594
88.50254682379366
88.12093445030274
87.72507686209858
87.31449897231022
86.88872461697659
86.44727899890816
85.98969148141182
85.51549878050011
85.02424858428785
84.51550362333437
83.98884621943574
83.44388336208598
82.88025231418047
82.29762678422145
81.69572366546288
81.07431036733139
80.43321272342324
79.77232347052507
79.09161127293719
78.39113023909215
77.67102989291124
76.93156549905311
76.17310865281678
75.39615800337057
74.60134995940088
73.78946920655376
72.96145882642509
72.11842980246105
71.2616696436331
70.39264987736384
69.51303213178859
68.62467250261854
67.72962392551781
66.83013630178982
65.92865407914599
65.02781110275643
64.13042256001832
63.23947385573818
62.35810641897169
61.489600414186896
60.637354480404056
59.80486265552655
58.99568876830175
58.213438602436526
57.46173024945549
56.74416307646722
56.06428576615867
55.425563882450206
54.83134735403248
54.284838161635435
53.78905835169329
53.346818315392085
52.960685115224955
52.63295090657037
52.36560253737027
52.160295866792346
52.01834132731845
51.94070728711308
51.92803980228615
51.98068342564341
52.098682595048125
52.28175805974705
52.52927387933797
52.84021523336302
53.213185443178645
53.646418665807005
54.13780126254619
54.68489699323434
55.28497404487648
55.93503361054461
56.631840244612654
57.37195419137077
58.15176563187305
58.96753059600009
59.81540805038611
60.69149758373978
61.59187701510416
62.51263924972259
63.44992765656271
64.3999693816059
65.42721663843932
66.68733698604382
67.93221721699199
69.15259441749275
70.34550434293172
71.50848782611412
72.63955989036977
73.73717496589062
74.80018959658979
75.82782391227825
76.81962291033223
77.77541845003367
78.69529264461121
79.57954317150295
80.42865088319552
81.24324992912221
82.02410055386774
82.77206454815258
83.48808336874811
84.17315878641104
84.82833594938569
85.45468869999758
86.05330695952875
86.6252860033181
87.17171743493768
87.6936816890012
88.19224187197486
88.6684387969758
89.12328705281308
89.55777196267823
89.97284732480864
90.3694337993534
90.74841786071264
91.11065122068433
91.45695063483457
91.78809803876129
92.10484094070333
92.40789303215875
92.69793496037357
92.97561523646839
93.24155123801049
93.49633028126821
93.74051074757733
93.97462323416369
94.19917172341775
94.41463474672523
94.62146654584821
94.82009821432018
95.01093881492612
95.19437646799925
95.37077940371933
95.54049698802228
95.70386069947546
95.86118507268334
96.01276860321515
96.15889461192405
96.29983206794736
96.43583637815412
96.56715012723828
96.69400379785102
96.81661644168861
96.93519631781498
97.04994150378243
97.16104046992126
97.26867262358027
97.37300882936225
97.47421188982284
97.57243701749906
97.66783226480504
97.76053894280741
97.85069201174876
97.93842045008846
98.02384760824532
98.10709154007466
98.18826531709769
98.26747732849978
98.34483156213298
98.42042787467514
98.49436224536956
98.5667270176917
98.63761113175536
98.70710034154993
98.77527742332984
98.8422223783618
98.90801261904187
98.97272315112019
99.03642675219237
99.09919413470001
99.16109410899625
99.22219373732516
99.28255848325446
99.34225235686984
99.40133805458663
99.45987709608872
99.5179299547188
99.57555619095785
99.63281457648424
99.68976322038135
99.74645969112058
99.80296113993978
99.85932442266773
99.9156062187147
